Date,Average Price,Volume,Region
Jan-95,45545,3990,East Midlands
Feb-95,46052,4211,East Midlands
Mar-95,45384,5840,East Midlands
Apr-95,46124,4892,East Midlands
May-95,45878,5377,East Midlands
Jun-95,45680,6283,East Midlands
Jul-95,46038,5359,East Midlands
Aug-95,45923,5656,East Midlands
Sept-95,45772,5654,East Midlands
Oct-95,45155,5163,East Midlands
Nov-95,44967,5463,East Midlands
Dec-95,45649,6006,East Midlands
Jan-96,44619,3927,East Midlands
Feb-96,44506,4278,East Midlands
Mar-96,45190,5878,East Midlands
Apr-96,45704,5358,East Midlands
May-96,45728,6738,East Midlands
Jun-96,46149,6477,East Midlands
Jul-96,46577,7115,East Midlands
Aug-96,47067,7657,East Midlands
Sept-96,46938,6549,East Midlands
Oct-96,46520,6964,East Midlands
Nov-96,47287,7896,East Midlands
Dec-96,47642,7206,East Midlands
Jan-97,46775,5315,East Midlands
Feb-97,47346,5338,East Midlands
Mar-97,47721,6506,East Midlands
Apr-97,48694,6275,East Midlands
May-97,49019,7939,East Midlands
Jun-97,48966,8167,East Midlands
Jul-97,50205,8297,East Midlands
Aug-97,50607,8282,East Midlands
Sept-97,50400,7486,East Midlands
Oct-97,50159,7983,East Midlands
Nov-97,50805,6805,East Midlands
Dec-97,50342,7166,East Midlands
Jan-98,50771,4941,East Midlands
Feb-98,50386,5219,East Midlands
Mar-98,50540,6516,East Midlands
Apr-98,51973,6658,East Midlands
May-98,52334,7532,East Midlands
Jun-98,52423,7671,East Midlands
Jul-98,52959,8613,East Midlands
Aug-98,53435,7502,East Midlands
Sept-98,53101,6962,East Midlands
Oct-98,52902,7609,East Midlands
Nov-98,52671,7178,East Midlands
Dec-98,53106,7522,East Midlands
Jan-99,53062,4928,East Midlands
Feb-99,52648,5227,East Midlands
Mar-99,53555,7191,East Midlands
Apr-99,55438,7866,East Midlands
May-99,54991,7922,East Midlands
Jun-99,55273,8327,East Midlands
Jul-99,56563,10032,East Midlands
Aug-99,57137,9020,East Midlands
Sept-99,57223,8505,East Midlands
Oct-99,57459,9313,East Midlands
Nov-99,58296,8848,East Midlands
Dec-99,58360,8818,East Midlands
Jan-00,58080,5721,East Midlands
Feb-00,58575,6261,East Midlands
Mar-00,59228,8474,East Midlands
Apr-00,60889,7878,East Midlands
May-00,61430,8361,East Midlands
Jun-00,62425,9862,East Midlands
Jul-00,63474,8508,East Midlands
Aug-00,64055,8372,East Midlands
Sept-00,64880,8209,East Midlands
Oct-00,63967,7481,East Midlands
Nov-00,64608,7459,East Midlands
Dec-00,65237,8249,East Midlands
Jan-01,65725,5592,East Midlands
Feb-01,65598,5943,East Midlands
Mar-01,65928,8005,East Midlands
Apr-01,67974,7885,East Midlands
May-01,69038,8894,East Midlands
Jun-01,70033,10185,East Midlands
Jul-01,70796,10046,East Midlands
Aug-01,72186,11282,East Midlands
Sept-01,72637,8922,East Midlands
Oct-01,73333,9727,East Midlands
Nov-01,74391,10202,East Midlands
Dec-01,75378,8767,East Midlands
Jan-02,75280,6356,East Midlands
Feb-02,76450,6914,East Midlands
Mar-02,78292,9778,East Midlands
Apr-02,80083,9215,East Midlands
May-02,82643,12191,East Midlands
Jun-02,84539,9445,East Midlands
Jul-02,88192,10879,East Midlands
Aug-02,91058,11055,East Midlands
Sept-02,91480,8991,East Midlands
Oct-02,93898,9320,East Midlands
Nov-02,96949,10088,East Midlands
Dec-02,98179,9098,East Midlands
Jan-03,100132,6889,East Midlands
Feb-03,102378,6930,East Midlands
Mar-03,101518,7381,East Midlands
Apr-03,106466,7506,East Midlands
May-03,108677,8273,East Midlands
Jun-03,109587,8773,East Midlands
Jul-03,111648,9126,East Midlands
Aug-03,114593,9809,East Midlands
Sept-03,114575,9234,East Midlands
Oct-03,116408,10458,East Midlands
Nov-03,117723,9623,East Midlands
Dec-03,118022,10239,East Midlands
Jan-04,119411,7314,East Midlands
Feb-04,120237,7473,East Midlands
Mar-04,121241,8770,East Midlands
Apr-04,125676,10531,East Midlands
May-04,128522,9563,East Midlands
Jun-04,130950,10503,East Midlands
Jul-04,133637,11266,East Midlands
Aug-04,136148,9424,East Midlands
Sept-04,137141,7945,East Midlands
Oct-04,136872,7600,East Midlands
Nov-04,138554,6881,East Midlands
Dec-04,137765,6958,East Midlands
Jan-05,135281,4327,East Midlands
Feb-05,136774,4790,East Midlands
Mar-05,137121,5901,East Midlands
Apr-05,138634,7088,East Midlands
May-05,140205,6890,East Midlands
Jun-05,139707,7885,East Midlands
Jul-05,141437,8444,East Midlands
Aug-05,142518,8319,East Midlands
Sept-05,141382,8473,East Midlands
Oct-05,142601,7681,East Midlands
Nov-05,142597,7772,East Midlands
Dec-05,142296,8951,East Midlands
Jan-06,140443,5978,East Midlands
Feb-06,140814,6405,East Midlands
Mar-06,141418,8741,East Midlands
Apr-06,145425,7912,East Midlands
May-06,145116,8881,East Midlands
Jun-06,146426,10659,East Midlands
Jul-06,149079,9425,East Midlands
Aug-06,149752,10183,East Midlands
Sept-06,148304,9765,East Midlands
Oct-06,149835,9446,East Midlands
Nov-06,150106,9804,East Midlands
Dec-06,151841,10413,East Midlands
Jan-07,151360,7037,East Midlands
Feb-07,152008,7125,East Midlands
Mar-07,152595,9116,East Midlands
Apr-07,154051,8170,East Midlands
May-07,154459,8914,East Midlands
Jun-07,156216,10668,East Midlands
Jul-07,157902,9522,East Midlands
Aug-07,159023,10470,East Midlands
Sept-07,159537,8229,East Midlands
Oct-07,157562,8177,East Midlands
Nov-07,157962,8697,East Midlands
Dec-07,157244,7083,East Midlands
Jan-08,153065,4705,East Midlands
Feb-08,153034,5182,East Midlands
Mar-08,152241,4967,East Midlands
Apr-08,152448,5310,East Midlands
May-08,152126,5595,East Midlands
Jun-08,151545,5020,East Midlands
Jul-08,150970,4420,East Midlands
Aug-08,146193,4110,East Midlands
Sept-08,142592,3565,East Midlands
Oct-08,140155,3962,East Midlands
Nov-08,134902,3224,East Midlands
Dec-08,134826,3700,East Midlands
Jan-09,131716,2245,East Midlands
Feb-09,129876,2271,East Midlands
Mar-09,129915,3227,East Midlands
Apr-09,130372,3392,East Midlands
May-09,129878,3899,East Midlands
Jun-09,133112,4667,East Midlands
Jul-09,134249,5131,East Midlands
Aug-09,136342,4815,East Midlands
Sept-09,136490,4718,East Midlands
Oct-09,138349,5528,East Midlands
Nov-09,138539,4944,East Midlands
Dec-09,140587,6846,East Midlands
Jan-10,136462,2727,East Midlands
Feb-10,139602,3313,East Midlands
Mar-10,137857,4501,East Midlands
Apr-10,139450,4374,East Midlands
May-10,141760,4210,East Midlands
Jun-10,142143,5193,East Midlands
Jul-10,142973,5533,East Midlands
Aug-10,144010,4949,East Midlands
Sept-10,142087,4524,East Midlands
Oct-10,141097,4898,East Midlands
Nov-10,139935,4688,East Midlands
Dec-10,139103,4786,East Midlands
Jan-11,136418,2927,East Midlands
Feb-11,137220,3190,East Midlands
Mar-11,136388,3819,East Midlands
Apr-11,137100,4253,East Midlands
May-11,137464,4070,East Midlands
Jun-11,137793,4962,East Midlands
Jul-11,140060,5136,East Midlands
Aug-11,140623,5341,East Midlands
Sept-11,138920,5085,East Midlands
Oct-11,137499,4730,East Midlands
Nov-11,137839,4913,East Midlands
Dec-11,138723,5242,East Midlands
Jan-12,136369,3558,East Midlands
Feb-12,136102,3545,East Midlands
Mar-12,137025,4887,East Midlands
Apr-12,138440,3675,East Midlands
May-12,138251,4481,East Midlands
Jun-12,139459,5134,East Midlands
Jul-12,140983,4761,East Midlands
Aug-12,139793,5338,East Midlands
Sept-12,139262,4117,East Midlands
Oct-12,139395,4930,East Midlands
Nov-12,139511,5315,East Midlands
Dec-12,138977,4746,East Midlands
Jan-13,137537,3447,East Midlands
Feb-13,137599,3522,East Midlands
Mar-13,138562,4585,East Midlands
Apr-13,139314,4258,East Midlands
May-13,141012,5780,East Midlands
Jun-13,141367,5591,East Midlands
Jul-13,142534,5910,East Midlands
Aug-13,144030,6566,East Midlands
Sept-13,143553,5592,East Midlands
Oct-13,144444,6226,East Midlands
Nov-13,143522,7336,East Midlands
Dec-13,145942,7029,East Midlands
Jan-14,145261,5578,East Midlands
Feb-14,146741,5651,East Midlands
Mar-14,146448,5780,East Midlands
Apr-14,149319,6261,East Midlands
May-14,150008,7009,East Midlands
Jun-14,151454,7108,East Midlands
Jul-14,152658,7401,East Midlands
Aug-14,155033,7929,East Midlands
Sept-14,155263,6712,East Midlands
Oct-14,154170,7725,East Midlands
Nov-14,154009,6398,East Midlands
Dec-14,153904,6970,East Midlands
Jan-15,153669,4865,East Midlands
Feb-15,154210,5071,East Midlands
Mar-15,154728,5751,East Midlands
Apr-15,155680,5438,East Midlands
May-15,157709,6611,East Midlands
Jun-15,158960,7535,East Midlands
Jul-15,161180,7835,East Midlands
Aug-15,163208,7429,East Midlands
Sept-15,162174,7073,East Midlands
Oct-15,163771,8037,East Midlands
Nov-15,164460,7281,East Midlands
Dec-15,165081,7640,East Midlands
Jan-16,164946,5414,East Midlands
Feb-16,164383,5805,East Midlands
Mar-16,165175,10702,East Midlands
Apr-16,167913,5087,East Midlands
May-16,168771,5824,East Midlands
Jun-16,170091,7044,East Midlands
Jul-16,171782,7101,East Midlands
Aug-16,172649,7540,East Midlands
Sept-16,173272,7437,East Midlands
Oct-16,172479,6766,East Midlands
Nov-16,173872,7172,East Midlands
Dec-16,174665,7739,East Midlands
Jan-17,172959,5178,East Midlands
Feb-17,175110,5420,East Midlands
Mar-17,174956,6958,East Midlands
Apr-17,177942,5864,East Midlands
May-17,178966,6544,East Midlands
Jun-17,180204,8030,East Midlands
Jul-17,183172,7121,East Midlands
Aug-17,182763,7580,East Midlands
Sept-17,183816,7393,East Midlands
Oct-17,184044,7433,East Midlands
Nov-17,183974,7333,East Midlands
Dec-17,184942,7401,East Midlands
Jan-18,184574,5336,East Midlands
Feb-18,187235,5509,East Midlands
Mar-18,184845,6451,East Midlands
Apr-18,187276,5709,East Midlands
May-18,188826,6536,East Midlands
Jun-18,189259,7605,East Midlands
Jul-18,191231,6802,East Midlands
Aug-18,192610,8115,East Midlands
Sept-18,194049,6519,East Midlands
Oct-18,191666,7429,East Midlands
Nov-18,192979,7867,East Midlands
Dec-18,191694,6822,East Midlands
Jan-19,191237,5024,East Midlands
Feb-19,190990,5498,East Midlands
Mar-19,190586,6127,East Midlands
Apr-19,191571,5814,East Midlands
May-19,191927,6440,East Midlands
Jun-19,192029,6759,East Midlands
Jul-19,193480,6776,East Midlands
Aug-19,195345,7403,East Midlands
Sept-19,194867,6683,East Midlands
Oct-19,194705,6992,East Midlands
Nov-19,194873,7285,East Midlands
Dec-19,194489,6548,East Midlands
Jan-20,195100,5049,East Midlands
Feb-20,193480,5326,East Midlands
Mar-20,195701,5233,East Midlands
Apr-20,195185,2128,East Midlands
May-20,194596,3185,East Midlands
Jun-20,198494,4677,East Midlands
Jul-20,200434,5127,East Midlands
Aug-20,200918,5292,East Midlands
Sept-20,201616,5673,East Midlands
Oct-20,204424,7147,East Midlands
Nov-20,207054,7067,East Midlands
Dec-20,209567,7696,East Midlands
Jan-21,211091,5521,East Midlands
Feb-21,212764,7285,East Midlands
Mar-21,213897,9624,East Midlands
Apr-21,211665,6639,East Midlands
May-21,211871,5863,East Midlands
Jun-21,224919,11083,East Midlands
Jul-21,212160,5130,East Midlands
Aug-21,218318,6342,East Midlands
Sept-21,227212,10464,East Midlands
Oct-21,223137,4525,East Midlands
Nov-21,226236,5417,East Midlands
Dec-21,228541,5776,East Midlands
Jan-22,232276,4428,East Midlands
Feb-22,233559,5162,East Midlands
Mar-22,235917,5433,East Midlands
Apr-22,236954,4787,East Midlands
May-22,239867,4784,East Midlands
Jun-22,244227,4668,East Midlands
Jul-22,246182,5197,East Midlands
Aug-22,252507,4786,East Midlands
Sept-22,253963,,East Midlands
Oct-22,254079,,East Midlands
Jan-95,56702,,East of England
Feb-95,56594,,East of England
Mar-95,56171,,East of England
Apr-95,56568,,East of England
May-95,56480,,East of England
Jun-95,56289,,East of England
Jul-95,57242,,East of England
Aug-95,56732,,East of England
Sept-95,56259,,East of England
Oct-95,55240,,East of England
Nov-95,55878,,East of England
Dec-95,55524,,East of England
Jan-96,55033,,East of England
Feb-96,55316,,East of England
Mar-96,55063,,East of England
Apr-96,55822,,East of England
May-96,56140,,East of England
Jun-96,56601,,East of England
Jul-96,57073,,East of England
Aug-96,57951,,East of England
Sept-96,57609,,East of England
Oct-96,57669,,East of England
Nov-96,58421,,East of England
Dec-96,58964,,East of England
Jan-97,59081,,East of England
Feb-97,59684,,East of England
Mar-97,59869,,East of England
Apr-97,60358,,East of England
May-97,61737,,East of England
Jun-97,62774,,East of England
Jul-97,64183,,East of England
Aug-97,64667,,East of England
Sept-97,65007,,East of England
Oct-97,66077,,East of England
Nov-97,65528,,East of England
Dec-97,66206,,East of England
Jan-98,66899,,East of England
Feb-98,66739,,East of England
Mar-98,66989,,East of England
Apr-98,68585,,East of England
May-98,69688,,East of England
Jun-98,70045,,East of England
Jul-98,70958,,East of England
Aug-98,71126,,East of England
Sept-98,71680,,East of England
Oct-98,71563,,East of England
Nov-98,71198,,East of England
Dec-98,71285,,East of England
Jan-99,71966,,East of England
Feb-99,72027,,East of England
Mar-99,71939,,East of England
Apr-99,73545,,East of England
May-99,74291,,East of England
Jun-99,75804,,East of England
Jul-99,77158,,East of England
Aug-99,78190,,East of England
Sept-99,79917,,East of England
Oct-99,80391,,East of England
Nov-99,82173,,East of England
Dec-99,83819,,East of England
Jan-00,84192,,East of England
Feb-00,83989,,East of England
Mar-00,85921,,East of England
Apr-00,89206,,East of England
May-00,91172,,East of England
Jun-00,91593,,East of England
Jul-00,93781,,East of England
Aug-00,95082,,East of England
Sept-00,95568,,East of England
Oct-00,94454,,East of England
Nov-00,95100,,East of England
Dec-00,96195,,East of England
Jan-01,96628,,East of England
Feb-01,96649,,East of England
Mar-01,98009,,East of England
Apr-01,99735,,East of England
May-01,101764,,East of England
Jun-01,102969,,East of England
Jul-01,105160,,East of England
Aug-01,108078,,East of England
Sept-01,108535,,East of England
Oct-01,109230,,East of England
Nov-01,110583,,East of England
Dec-01,111665,,East of England
Jan-02,112374,,East of England
Feb-02,113392,,East of England
Mar-02,115809,,East of England
Apr-02,120065,,East of England
May-02,123090,,East of England
Jun-02,125088,,East of England
Jul-02,129419,,East of England
Aug-02,132917,,East of England
Sept-02,134094,,East of England
Oct-02,137098,,East of England
Nov-02,140637,,East of England
Dec-02,141858,,East of England
Jan-03,144866,,East of England
Feb-03,144848,,East of England
Mar-03,145968,,East of England
Apr-03,149010,,East of England
May-03,149708,,East of England
Jun-03,149449,,East of England
Jul-03,153579,,East of England
Aug-03,154232,,East of England
Sept-03,154002,,East of England
Oct-03,155412,,East of England
Nov-03,156131,,East of England
Dec-03,157713,,East of England
Jan-04,159710,,East of England
Feb-04,160205,,East of England
Mar-04,161608,,East of England
Apr-04,165136,,East of England
May-04,166518,,East of England
Jun-04,170031,,East of England
Jul-04,172266,,East of England
Aug-04,174609,,East of England
Sept-04,175391,,East of England
Oct-04,175716,,East of England
Nov-04,175981,,East of England
Dec-04,174955,,East of England
Jan-05,175323,,East of England
Feb-05,173555,,East of England
Mar-05,173743,,East of England
Apr-05,174294,,East of England
May-05,177100,,East of England
Jun-05,178067,,East of England
Jul-05,179281,,East of England
Aug-05,178969,,East of England
Sept-05,179366,,East of England
Oct-05,178385,,East of England
Nov-05,178199,,East of England
Dec-05,179512,,East of England
Jan-06,178992,,East of England
Feb-06,179220,,East of England
Mar-06,180623,,East of England
Apr-06,183445,,East of England
May-06,185049,,East of England
Jun-06,185328,,East of England
Jul-06,189027,,East of England
Aug-06,190703,,East of England
Sept-06,190772,,East of England
Oct-06,192058,,East of England
Nov-06,192726,,East of England
Dec-06,194903,,East of England
Jan-07,194994,,East of England
Feb-07,195405,,East of England
Mar-07,197034,,East of England
Apr-07,199474,,East of England
May-07,201392,,East of England
Jun-07,204908,,East of England
Jul-07,206815,,East of England
Aug-07,208231,,East of England
Sept-07,209102,,East of England
Oct-07,208926,,East of England
Nov-07,209624,,East of England
Dec-07,209409,,East of England
Jan-08,207691,,East of England
Feb-08,205848,,East of England
Mar-08,203401,,East of England
Apr-08,202149,,East of England
May-08,204037,,East of England
Jun-08,200939,,East of England
Jul-08,200308,,East of England
Aug-08,193182,,East of England
Sept-08,188408,,East of England
Oct-08,183685,,East of England
Nov-08,178494,,East of England
Dec-08,176835,,East of England
Jan-09,175528,,East of England
Feb-09,171619,,East of England
Mar-09,168263,,East of England
Apr-09,170921,,East of England
May-09,173914,,East of England
Jun-09,173800,,East of England
Jul-09,178444,,East of England
Aug-09,180570,,East of England
Sept-09,182708,,East of England
Oct-09,182946,,East of England
Nov-09,184531,,East of England
Dec-09,185387,,East of England
Jan-10,187910,,East of England
Feb-10,188039,,East of England
Mar-10,188188,,East of England
Apr-10,191141,,East of England
May-10,191996,,East of England
Jun-10,191586,,East of England
Jul-10,194838,,East of England
Aug-10,194104,,East of England
Sept-10,195063,,East of England
Oct-10,191946,,East of England
Nov-10,191273,,East of England
Dec-10,190404,,East of England
Jan-11,189424,,East of England
Feb-11,187264,,East of England
Mar-11,188535,,East of England
Apr-11,189403,,East of England
May-11,189682,,East of England
Jun-11,189105,,East of England
Jul-11,191792,,East of England
Aug-11,192616,,East of England
Sept-11,190805,,East of England
Oct-11,190749,,East of England
Nov-11,191616,,East of England
Dec-11,190795,,East of England
Jan-12,191894,,East of England
Feb-12,190306,,East of England
Mar-12,189084,,East of England
Apr-12,192846,,East of England
May-12,193690,,East of England
Jun-12,193515,,East of England
Jul-12,196166,,East of England
Aug-12,196204,,East of England
Sept-12,195032,,East of England
Oct-12,195730,,East of England
Nov-12,195007,,East of England
Dec-12,194059,,East of England
Jan-13,194209,,East of England
Feb-13,192418,,East of England
Mar-13,196235,,East of England
Apr-13,196687,,East of England
May-13,195928,,East of England
Jun-13,198110,,East of England
Jul-13,201279,,East of England
Aug-13,202193,,East of England
Sept-13,202026,,East of England
Oct-13,203714,,East of England
Nov-13,202626,,East of England
Dec-13,207270,,East of England
Jan-14,205792,,East of England
Feb-14,207358,,East of England
Mar-14,208325,,East of England
Apr-14,212541,,East of England
May-14,216195,,East of England
Jun-14,218023,,East of England
Jul-14,221817,,East of England
Aug-14,224167,,East of England
Sept-14,226243,,East of England
Oct-14,227303,,East of England
Nov-14,226352,,East of England
Dec-14,227176,,East of England
Jan-15,228276,,East of England
Feb-15,229383,,East of England
Mar-15,229497,,East of England
Apr-15,231912,,East of England
May-15,235052,,East of England
Jun-15,236143,,East of England
Jul-15,241817,,East of England
Aug-15,244547,,East of England
Sept-15,247282,,East of England
Oct-15,248467,,East of England
Nov-15,251803,,East of England
Dec-15,252915,,East of England
Jan-16,255235,,East of England
Feb-16,255450,,East of England
Mar-16,259686,,East of England
Apr-16,259733,,East of England
May-16,264377,,East of England
Jun-16,267333,,East of England
Jul-16,270678,,East of England
Aug-16,271151,,East of England
Sept-16,273097,,East of England
Oct-16,272589,,East of England
Nov-16,273382,,East of England
Dec-16,275945,,East of England
Jan-17,275049,,East of England
Feb-17,277280,,East of England
Mar-17,275435,,East of England
Apr-17,279497,,East of England
May-17,282054,,East of England
Jun-17,283381,,East of England
Jul-17,287743,,East of England
Aug-17,287534,,East of England
Sept-17,288342,,East of England
Oct-17,288473,,East of England
Nov-17,287143,,East of England
Dec-17,289022,,East of England
Jan-18,288947,,East of England
Feb-18,288286,,East of England
Mar-18,286499,,East of England
Apr-18,287656,,East of England
May-18,288222,,East of England
Jun-18,289469,,East of England
Jul-18,293936,,East of England
Aug-18,294035,,East of England
Sept-18,292574,,East of England
Oct-18,293045,,East of England
Nov-18,293428,,East of England
Dec-18,290870,,East of England
Jan-19,288659,,East of England
Feb-19,289832,,East of England
Mar-19,286802,,East of England
Apr-19,287986,,East of England
May-19,288711,,East of England
Jun-19,288342,,East of England
Jul-19,291364,,East of England
Aug-19,290519,,East of England
Sept-19,291814,,East of England
Oct-19,290903,,East of England
Nov-19,288880,,East of England
Dec-19,290569,,East of England
Jan-20,288877,,East of England
Feb-20,289018,,East of England
Mar-20,288077,,East of England
Apr-20,290593,,East of England
May-20,290117,,East of England
Jun-20,291772,,East of England
Jul-20,292176,,East of England
Aug-20,296143,,East of England
Sept-20,300021,,East of England
Oct-20,298840,,East of England
Nov-20,300060,,East of England
Dec-20,303983,,East of England
Jan-21,306283,,East of England
Feb-21,307302,,East of England
Mar-21,310039,,East of England
Apr-21,308296,,East of England
May-21,308003,,East of England
Jun-21,322993,,East of England
Jul-21,309030,,East of England
Aug-21,319312,,East of England
Sept-21,327929,,East of England
Oct-21,325382,,East of England
Nov-21,331587,,East of England
Dec-21,332146,,East of England
Jan-22,336599,,East of England
Feb-22,339960,,East of England
Mar-22,341107,,East of England
Apr-22,342118,,East of England
May-22,347060,,East of England
Jun-22,350752,,East of England
Jul-22,355832,,East of England
Aug-22,361361,,East of England
Jan-95,74436,,London
Feb-95,72778,,London
Mar-95,73897,,London
Apr-95,74455,,London
May-95,75432,,London
Jun-95,75606,,London
Jul-95,75984,,London
Aug-95,75529,,London
Sept-95,74941,,London
Oct-95,74302,,London
Nov-95,74118,,London
Dec-95,75178,,London
Jan-96,75342,,London
Feb-96,76087,,London
Mar-96,75691,,London
Apr-96,76767,,London
May-96,77215,,London
Jun-96,78139,,London
Jul-96,78799,,London
Aug-96,79058,,London
Sept-96,79752,,London
Oct-96,79504,,London
Nov-96,80224,,London
Dec-96,81417,,London
Jan-97,83066,,London
Feb-97,83579,,London
Mar-97,84576,,London
Apr-97,86088,,London
May-97,88544,,London
Jun-97,89231,,London
Jul-97,92129,,London
Aug-97,92120,,London
Sept-97,94180,,London
Oct-97,93918,,London
Nov-97,95034,,London
Dec-97,96863,,London
Jan-98,97914,,London
Feb-98,96944,,London
Mar-98,98934,,London
Apr-98,101287,,London
May-98,101077,,London
Jun-98,102891,,London
Jul-98,104368,,London
Aug-98,104078,,London
Sept-98,104611,,London
Oct-98,104179,,London
Nov-98,104259,,London
Dec-98,104785,,London
Jan-99,105695,,London
Feb-99,105273,,London
Mar-99,107398,,London
Apr-99,109621,,London
May-99,111216,,London
Jun-99,113319,,London
Jul-99,117033,,London
Aug-99,119358,,London
Sept-99,122611,,London
Oct-99,123002,,London
Nov-99,125792,,London
Dec-99,127918,,London
Jan-00,130411,,London
Feb-00,132705,,London
Mar-00,134286,,London
Apr-00,140670,,London
May-00,140862,,London
Jun-00,143542,,London
Jul-00,146228,,London
Aug-00,147284,,London
Sept-00,147316,,London
Oct-00,145626,,London
Nov-00,147666,,London
Dec-00,147483,,London
Jan-01,149543,,London
Feb-01,149776,,London
Mar-01,150941,,London
Apr-01,152865,,London
May-01,157156,,London
Jun-01,158760,,London
Jul-01,161122,,London
Aug-01,164628,,London
Sept-01,164820,,London
Oct-01,166189,,London
Nov-01,167214,,London
Dec-01,167693,,London
Jan-02,169841,,London
Feb-02,170502,,London
Mar-02,172749,,London
Apr-02,178218,,London
May-02,182805,,London
Jun-02,186038,,London
Jul-02,191162,,London
Aug-02,195333,,London
Sept-02,197045,,London
Oct-02,199092,,London
Nov-02,202527,,London
Dec-02,203437,,London
Jan-03,207162,,London
Feb-03,206464,,London
Mar-03,205573,,London
Apr-03,207953,,London
May-03,210583,,London
Jun-03,208941,,London
Jul-03,213806,,London
Aug-03,212692,,London
Sept-03,212901,,London
Oct-03,214608,,London
Nov-03,215556,,London
Dec-03,216971,,London
Jan-04,218855,,London
Feb-04,219804,,London
Mar-04,221324,,London
Apr-04,225863,,London
May-04,227330,,London
Jun-04,230156,,London
Jul-04,233877,,London
Aug-04,234836,,London
Sept-04,234134,,London
Oct-04,232287,,London
Nov-04,234718,,London
Dec-04,230185,,London
Jan-05,232422,,London
Feb-05,231321,,London
Mar-05,231263,,London
Apr-05,235367,,London
May-05,235685,,London
Jun-05,235899,,London
Jul-05,237872,,London
Aug-05,237971,,London
Sept-05,236916,,London
Oct-05,234298,,London
Nov-05,236561,,London
Dec-05,238377,,London
Jan-06,239846,,London
Feb-06,239115,,London
Mar-06,241380,,London
Apr-06,245474,,London
May-06,247591,,London
Jun-06,251417,,London
Jul-06,253883,,London
Aug-06,256704,,London
Sept-06,257541,,London
Oct-06,259115,,London
Nov-06,258814,,London
Dec-06,264494,,London
Jan-07,267658,,London
Feb-07,270780,,London
Mar-07,273479,,London
Apr-07,278805,,London
May-07,282726,,London
Jun-07,285958,,London
Jul-07,295694,,London
Aug-07,297653,,London
Sept-07,298414,,London
Oct-07,298559,,London
Nov-07,297648,,London
Dec-07,297994,,London
Jan-08,298596,,London
Feb-08,295700,,London
Mar-08,293605,,London
Apr-08,294346,,London
May-08,295163,,London
Jun-08,290100,,London
Jul-08,290261,,London
Aug-08,281721,,London
Sept-08,276487,,London
Oct-08,266999,,London
Nov-08,258647,,London
Dec-08,253881,,London
Jan-09,253093,,London
Feb-09,249847,,London
Mar-09,247264,,London
Apr-09,245351,,London
May-09,249991,,London
Jun-09,253596,,London
Jul-09,259793,,London
Aug-09,262076,,London
Sept-09,267501,,London
Oct-09,268780,,London
Nov-09,266837,,London
Dec-09,270118,,London
Jan-10,279724,,London
Feb-10,278753,,London
Mar-10,280472,,London
Apr-10,281981,,London
May-10,281762,,London
Jun-10,284541,,London
Jul-10,292772,,London
Aug-10,290646,,London
Sept-10,290093,,London
Oct-10,286131,,London
Nov-10,282290,,London
Dec-10,285353,,London
Jan-11,287983,,London
Feb-11,285227,,London
Mar-11,287092,,London
Apr-11,293993,,London
May-11,284722,,London
Jun-11,285906,,London
Jul-11,295843,,London
Aug-11,294903,,London
Sept-11,295358,,London
Oct-11,292267,,London
Nov-11,291036,,London
Dec-11,292284,,London
Jan-12,294360,,London
Feb-12,292381,,London
Mar-12,290379,,London
Apr-12,299065,,London
May-12,304081,,London
Jun-12,306823,,London
Jul-12,308962,,London
Aug-12,310043,,London
Sept-12,308469,,London
Oct-12,310281,,London
Nov-12,308540,,London
Dec-12,313744,,London
Jan-13,311364,,London
Feb-13,313550,,London
Mar-13,312289,,London
Apr-13,320921,,London
May-13,322324,,London
Jun-13,324518,,London
Jul-13,332988,,London
Aug-13,335743,,London
Sept-13,340494,,London
Oct-13,340045,,London
Nov-13,343749,,London
Dec-13,352028,,London
Jan-14,355830,,London
Feb-14,357876,,London
Mar-14,361400,,London
Apr-14,375337,,London
May-14,382705,,London
Jun-14,387182,,London
Jul-14,398737,,London
Aug-14,404754,,London
Sept-14,403670,,London
Oct-14,402300,,London
Nov-14,400803,,London
Dec-14,402898,,London
Jan-15,402847,,London
Feb-15,404773,,London
Mar-15,404706,,London
Apr-15,410445,,London
May-15,415817,,London
Jun-15,419474,,London
Jul-15,431644,,London
Aug-15,436152,,London
Sept-15,439729,,London
Oct-15,440484,,London
Nov-15,445485,,London
Dec-15,450053,,London
Jan-16,457466,,London
Feb-16,457759,,London
Mar-16,464647,,London
Apr-16,461068,,London
May-16,467485,,London
Jun-16,468120,,London
Jul-16,475530,,London
Aug-16,471957,,London
Sept-16,471767,,London
Oct-16,471008,,London
Nov-16,470854,,London
Dec-16,472374,,London
Jan-17,475619,,London
Feb-17,476717,,London
Mar-17,475442,,London
Apr-17,479790,,London
May-17,480902,,London
Jun-17,480152,,London
Jul-17,488527,,London
Aug-17,487085,,London
Sept-17,483833,,London
Oct-17,481762,,London
Nov-17,476290,,London
Dec-17,476848,,London
Jan-18,479772,,London
Feb-18,477860,,London
Mar-18,472357,,London
Apr-18,477253,,London
May-18,478485,,London
Jun-18,479931,,London
Jul-18,484724,,London
Aug-18,479550,,London
Sept-18,476545,,London
Oct-18,480057,,London
Nov-18,474347,,London
Dec-18,473252,,London
Jan-19,470067,,London
Feb-19,466068,,London
